,screen_name,Tweet
963,VickyDavilaH,{'translation_text': 'WEEK today revealed everything Aida Merlano said in the Supreme Court of Justice. The former congressman said that Alex Char financed his campaign with 500 million pesos https://t.co/v2bKG1LWSR #LasProuebasContraChar'}
964,VickyDavilaH,"{'translation_text': 'Aida Merlano, convicted for buying votes, reveals that Álex Char would have given him 500 million pesos for his campaign https://t.co/v2bKG1LWSR'}"
965,VickyDavilaH,{'translation_text': 'Aida Merlano: Court statement splashes Álex Char - Cortes - Justice - https://t.co/euDzSB9bbm https://t.co/rpLeEak2Do'}
966,VickyDavilaH,"{'translation_text': 'Aida Merlano, convicted of buying votes, reveals that Álex Char would have given him 500 million pesos for his campaign #LasTestasContraChar https://t.co/v2bKG1LWSR'}"
967,VickyDavilaH,{'translation_text': 'Char reacts to SEMANA revelations and says he did not give money to Aida Merlano #ProbationContraChar https://t.co/FkAQBChQ2I'}
968,VickyDavilaH,"{'translation_text': '“Everything for you, beautiful, love”: chats between Aida Merlano and Álex Char https://t.co/0l3jINP4gl'}"
969,VickyDavilaH,"{'translation_text': '“Everything for you, beautiful, love”: the chats between Aida Merlano and Álex Char #LasProuebasContraChar https://t.co/0l3jINP4gl'}"
970,VickyDavilaH,{'translation_text': 'Exclusive  These are the photographs that Aida Merlano gave to prove his closeness with Álex Char https://t.co/5YAGtmt3Zz #LasTestsContraChar https://t.co/EntVtv7CWa'}
971,VickyDavilaH,{'translation_text': 'Attention: These are the photographs that Aida Merlano gave to prove her closeness to Alex CharLasProuebasContraChar #PrimiciaWeek https://t.co/5YAGtmt3Zz'}
972,VickyDavilaH,{'translation_text': 'Attention: WEEK reveals the evidence that Aida Merlano delivered against Alex Char in court. Here is the video that Merlano delivered to the investigating magistrate https://t.co/v2bKG1LWSR'}
973,VickyDavilaH,{'translation_text': 'Exclusive: WEEK reveals evidence that Aida Merlano delivered against Alex Char at the Court https://t.co/v2bKG1LWSR'}
974,VickyDavilaH,"{'translation_text': 'Video  Due to economic difficulties, Álvaro Lemmon, The Cayman Man, now sells backpacks on the street https://t.co/tG3mfivGMx'}"
975,VickyDavilaH,{'translation_text': 'This is what you cannot be asked for on the school list https://t.co/rJJI63tViW'}
976,VickyDavilaH,"{'translation_text': 'Exclusive  This is how the bombing zone against the Gulf Clan remained, in Antioquia https://t.co/ufQN3WAI7w'}"
977,VickyDavilaH,{'translation_text': '“Neither my brother Álvaro Córdoba nor I have any relationship with drug trafficking nor with armed groups”: Piedad Córdoba https://t.co/ThLbBLKAZc'}
978,VickyDavilaH,{'translation_text': 'Attention: a brother of Piedad Córdoba is captured for alleged links with drug trafficking https://t.co/JciZp782ZQ'}
979,VickyDavilaH,"{'translation_text': 'The latest: authorities confirm that Alvaro Córdoba Ruiz, brother of Piedad Córdoba, was captured. The arrest is for drug trafficking and for extradition purposes. A woman was also captured. Although in principle she was said to be a niece of the former senator, it is not yet confirmed.'}"
980,VickyDavilaH,{'translation_text': 'Ricooooo the Chocorramo'}
981,VickyDavilaH,"{'translation_text': 'Victims, the “stone in the shoe” of the pre-agreement between Jhonier Leal and the Prosecutor’s Office  https://t.co/6HN9LJf4Sv'}"
982,VickyDavilaH,"{'translation_text': 'Unusual: “We are with Jhonier”, create support group for the murderer of Mauricio Leal and his mother https://t.co/gPagDqPI2T'}"
983,VickyDavilaH,{'translation_text': 'Colonel (r) Robinson Gonzalez del Río was captured after a coup against the alliance of military and narcos https://t.co/JQw4djtcGT'}
984,VickyDavilaH,{'translation_text': 'US television scandal leads to resignation of CNN president https://t.co/SNdDzndFiC'}
985,VickyDavilaH,{'translation_text': 'In luxurious Peñas Blancas building there is a new expense to be borne by owners https://t.co/iPxRUsMuSg'}
986,VickyDavilaH,{'translation_text': 'Primicia I Public Prosecutor proposes up to 28 years in prison and a millionaire fine against Jhonier Leal https://t.co/QhNDFiElzs'}
987,VickyDavilaH,{'translation_text': '“Children without brains started to be born”: doctor had to flee for reporting filler contamination in Barrancabermeja https://t.co/e4GW81zyXJ'}
988,VickyDavilaH,"{'translation_text': '‘Petro scored 10 goals on the other candidates with the visit to Pope Francis’, says Senator Armando Benedetti https://t.co/mbjznjDhDI'}"
989,VickyDavilaH,"{'translation_text': 'Either way, Gustavo Petro’s audience with Pope Francis is a very important political event. There, Petro came forward to all of them. Already those who go after, if it is true that the pontiff will receive several candidates, will be second. No matter the controversy.'}"
990,VickyDavilaH,{'translation_text': 'Attention! Hydroituango will start generating energy on 26 July 2022 https://t.co/y6Mzq4H93g'}
991,VickyDavilaH,{'translation_text': 'A special hug for colleagues at the La Fm working table with the address of Luis Carlos Vélez @lafm lcvelez @darcyquinnr https://t.co/g0pMRGuNpZ'}
992,VickyDavilaH,{'translation_text': 'Colombia clings to a miracle to go to Qatar https://t.co/vcW1A0o6xb'}
993,VickyDavilaH,"{'translation_text': 'Pekerman, why did you leave?'}"
994,VickyDavilaH,{'translation_text': 'Attention: shooting outside the congressional headquarters of the Centro Democrático in Medellín https://t.co/I72zt3y1C0'}
995,VickyDavilaH,{'translation_text': 'What should happen for Colombia to qualify the Qatar World Cup? Here are the accounts https://t.co/mKyKgXF37H'}
996,VickyDavilaH,{'translation_text': 'Argentina vs. Colombia: Roll the ball at Mario Alberto Kempes Stadium  Minute by minute https://t.co/489SQO7Qv'}
997,VickyDavilaH,{'translation_text': 'Attention: Pope Francis will welcome presidential candidate Gustavo Petro at The Vatican https://t.co/C9D56AwWF1'}
998,VickyDavilaH,{'translation_text': 'I negotiate that of the Gilinskis: with the upturn of the shares of Sura and Nutresa they have won US$485 million https://t.co/g44zg4sU3k'}
999,VickyDavilaH,{'translation_text': 'Half of investors are demanding the Petro clause: Néstor Humberto Martínez https://t.co/f2h6GmYM94'}
1000,VickyDavilaH,"{'translation_text': 'Juan Guaidó: “We face a criminal corporation, not just a dictatorship” https://t.co/MXLmNZ1U1u'}"
1001,VickyDavilaH,{'translation_text': 'Where is Iván Márquez? Juan Guaidó replies https://t.co/sEc82WoLOU'}
1002,VickyDavilaH,{'translation_text': 'Amazing! Jhonier Leal again says he is innocent. Noooooo for God! https://t.co/F3ZngVj6Ca'}
1003,VickyDavilaH,{'translation_text': 'Íngrid Betancourt says he would make an alliance with Rodolfo Hernández NewsRCN https://t.co/mvQek3qQLM'}
1004,VickyDavilaH,"{'translation_text': ""It's true, to disqualify a woman they always call her LOCA, GORDA, VIEJA, BRUTA, PREPAGO and P... really, be more creative...""}"
1005,VickyDavilaH,{'translation_text': 'Study reveals how many days of isolation should be done to prevent the spread of omicron https://t.co/S5FxzonpOX'}
1006,PirryTv,{'translation_text': 'We are making a Vakin to buy clothes and food for families most in need in Colombia you can help with your contribution by donating from our Nequi account in Colombia 3053093123 make a family happy and children. A happy year 2022 https://t.co/pac8CJPwT6'}
1007,PirryTv,{'translation_text': 'Where is the @FiscaliaCol @PGN_COL @CGR_Colombia this has to be submitted to a court in Colombia is very delicate. @NewsUno @RedMasNews @CMILANOTICIA @MONYRODRIGUEZOF @MirandaBogota @FabianDiazPlata @marthaperaltae @SoyAntiuribista https://t.co/GBMwXZw6l4'}
1008,PirryTv,"{'translation_text': ""It's been more than three weeks without service from @PNCAVandired #Andired in Leticia Amazonas @Ministry_TIC @karenabudi take care of this restlessness""}"
1009,PirryTv,{'translation_text': 'You guys are killers https://t.co/toabGDt5fB'}
1010,PirryTv,{'translation_text': 'The death of Sailor Mars de Reie  defeated the villains in their last breath @Canal1Colombia #AnimeDel1'}
1011,PirryTv,{'translation_text': 'The Death of Mine Sailor Venus @Canal1Colombia  #AnimeDel1'}
1012,PirryTv,{'translation_text': 'The death of Elimy the Sailor Mercury  @Canal1Colombia #AnimeDel1'}
1013,PirryTv,{'translation_text': 'You should shame the company of @MovistarCo look at this PQR from a Leticia Amazonas user. Where it reports that the signal is excellent when there is no signal and are the company that to arrive invoices are the first to fix their antennas in Leticia Amazonas https://t.co/s7Amkq7r6M'}
1014,PirryTv,{'translation_text': 'Leticia Mayor issues a curfew order. Leticia and her officials partying inside Leticia City Hall @FiscaliaCol @CGR_Colombia'}
1015,PirryTv,"{'translation_text': ""We want to tell the commander of the Amazon police alone @PoliciAmazonas if they're going to screw with their curfew start distributing market to the town of Leticia""}"
1016,PirryTv,{'translation_text': 'Minister @karenabudi @Ministerio_TIC today the @UNALOficial began his classes with the new students admitted A PEAMA in Leticia Amazonas and the classes went via WhatsApp and the internet network fell in the municipality of Leticia Amazonas by @PNCAVandired'}
1017,PirryTv,{'translation_text': 'Those who are connected'}
1018,PirryTv,{'translation_text': 'Help me get my people into the next link and watch the video for a minute and share https://t.co/1E6nXp6DjX'}
1019,PirryTv,{'translation_text': 'Here I leave the link to the video https://t.co/Qc0481jjfF'}
1020,PirryTv,{'translation_text': 'Finally finish that #CasaDePapel'}
1021,PirryTv,"{'translation_text': 'I\'m also ""pussy"" and ""without shame"" because I\'m represented by @GustavoBolivar at that congress. @AngelicaLozanoC #matarife'}"
1022,PirryTv,{'translation_text': 'For the first time Amazonas already has Queen for the 2020 Cumbia Festival #ImperialatoDeCumbia #Cumbia Festival #SrtaAmazonasINC2020  @culturamagd @mincultura IMPERIALATE NATIONAL DE CUMBIA https://t.co/PLNtDabrZY'}
1023,PirryTv,{'translation_text': 'For the first time Amazonas already has Representative for the Festival de Cumbia 2020. Imperialato de Cumbia @culturamagd #SrtaAmazonasINC2020 #SrtaAmazonas2020 #AmazonasBailaCumbia  https://t.co/t7gNuEihVz'}
1024,PirryTv,"{'translation_text': '13 million pesos cost you are flagging and missing Colombia ???? #LeticiaAmazonas Mr.Procurador @PGN_COL investigate under contract, the outgoing government had a very different design than you see now.????? https://t.co/qhuMCffqKO'}"
1025,PirryTv,"{'translation_text': ""Tell us what you've done in this quarantine: ______________________ we're going to be tweeting""}"
1026,PirryTv,{'translation_text': 'Jajajajja https://t.co/s6VwyEPytH'}
1027,PirryTv,{'translation_text': 'Jajajaja is ridiculous Paloma la Loca https://t.co/fwQ7PLzUjC'}
1028,PirryTv,{'translation_text': 'I left the payasada  @IvanDuque you continue to increase the date of quarantine and in Amazons there is family that is passing need in food and work unemployment continues to increase in Colombia #duquerenuncia'}
1029,PirryTv,"{'translation_text': ""Mr @AlcaldiaLeticia has the worst work team to do this presentation how much was invested in this presentation work that doesn't take a day and the people are already beginning to see the faults will be presented later @FiscaliaCol @CGR_Colombia https://t.co/UpnNMchMZR""}"
1030,PirryTv,{'translation_text': 'Thank you very much @PNCAVandired for sending me to my home technician Jorge Alarcón and provided us with a solution to the failure of the Internet and Leticia. Thank you'}
1031,PirryTv,{'translation_text': '♪ Censoring KillifeEs'}
1032,PirryTv,{'translation_text': '♪ Killife'}
1033,PirryTv,{'translation_text': 'Thank you very much @PNCAVandired for sending technician #JorgeAlarcon in Leticia to correct the bugs presented from the Internet. Thank you very much'}
1034,PirryTv,{'translation_text': 'This is very hard to move a child to fire their mother from the window of a hospital  https://t.co/YHrDNAvcwk'}
1035,PirryTv,{'translation_text': 'How bad it looks to have a @instagram and that instead of giving good content what generates is problem and bad image to Colombia and I talk about the Instagram of Yina Calderon'}
1036,PirryTv,{'translation_text': 'Get batteries @PNCAVandired and @MovistarCo replayed Leticia without signal again @Ministry_TIC @karenabudi'}
1037,PirryTv,{'translation_text': 'See these @MiguelPoloP likes sex only with guys influencer https://t.co/sE3U39kn3u'}
1038,PirryTv,{'translation_text': 'Sincerely this page of @ICFEScol is a shit long ago that I graduate and it is page still as complex to be able to download the result be more specific to the moments of making a download. @Mineducacion that you find it difficult to update this page of @ICFEScol'}
1039,PirryTv,{'translation_text': '@PoliciAmazonas @PoliciaColombia threatens citizens right now because of people who are studying in the Wi-Fi area of @Ministry_TIC @karenabudi put Wi-Fi network for nothing if only the police threaten why they are studying. @IvanDuque https://t.co/0aqaOZ3i5M'}
1040,PirryTv,{'translation_text': '@PoliciAmazonas @PoliciaColombia threatens citizens right now because of people who are studying in the Wi-Fi area of @Ministry_TIC @karenabudi put Wi-Fi network for nothing if only the police threaten why they are studying. @IvanDuque https://t.co/o2Iof3MVPM'}
1041,PirryTv,{'translation_text': 'HB Killer @AlvaroUribeVel https://t.co/JYaXExvj9Q'}
1042,PirryTv,{'translation_text': 'I will not deny that I liked the album of @sia #ThisisActing the song Reaper'}
1043,PirryTv,{'translation_text': 'This government of Ivan Duke has brought misfortune worse than the Covid-19'}
1044,PirryTv,{'translation_text': 'Another corrupt in Colombia and a prosecutor https://t.co/PxzJX7lSiJ'}
1045,PirryTv,"{'translation_text': ""They're cheeky @nequi from a moment I suspected him when he joined @Bancolombia knew this was going to happen the 4x1000 is better to use Movii""}"
